tap_pressure,swipe_speed,gesture_type,typing_speed,inter_key_delay,grip_x,grip_y,grip_z,tilt_angle_mean,screen_sequence,dwell_time_avg,geolocation_cluster,wifi_network_hash,label,user_id,trait_categories,device_tilt_variation,fast_typing_burst,gps_drift,transaction_amount,transaction_date
0.4977069370315489,1333.745845209538,long-press,4.595160411720232,163.00516499840526,-0.7067297635192396,0.8986484586849005,0.559577061510467,25.93234825316882,"transfer,profile,bill",4.679795651841489,home,2853320367896827313,0,user_014,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",9.392434576183383,0,22.993971947809552,2047.43,2025-01-29 06:31:51
0.4409260795632441,1001.3058973028528,swipe,3.461584190698062,157.50433343197662,-0.580775133685619,0.135685453456917,0.4303448381710576,34.969638953973174,"profile,home,transfer",3.849164201993391,travel,-303768024939284139,0,user_040,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",8.902809937099917,0,24.87656229238989,2186.34,2025-02-10 07:55:27
0.5834239082167004,1561.150661806812,long-press,1.9298179002626423,195.85259539719272,0.2748134611974878,-0.3735743636529685,1.3494425056388255,26.106550184374694,"profile,home,offers",4.938187194151447,home,2853320367896827313,0,user_046,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",7.6866619747738705,0,15.176472871246425,2770.9,2025-04-24 04:09:37
0.5130433087360988,1659.9774579411967,tap,4.207678244027242,165.19603174157754,-0.6584735952612559,0.1739235119751524,-0.8483778038821382,30.08714476479051,"home,bill,profile",4.2333051213620445,office,-303768024939284139,0,user_047,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",5.769374687226764,0,25.13493131659866,3754.55,2024-12-30 00:16:27
0.4745071211250012,1003.0776841828372,swipe,4.419827510147663,159.41585890410403,-1.681820325133229,-1.7585989999941474,-0.8726306273710107,33.96828970990177,"home,profile,transfer",3.2962455673891835,travel,-4946583138965503492,0,user_004,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",9.119620182007004,0,24.45099205562393,3759.51,2025-01-10 08:48:18
0.5019295970113516,1791.1237380162231,long-press,5.299271575019,172.37403753181212,0.5934291731936091,-0.8537365346849118,0.3592094004578409,32.78410420387499,"bill,home,profile",3.3045186378021456,office,-4946583138965503492,0,user_006,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",5.474708294802937,0,26.907270393452432,4292.82,2024-12-24 00:27:50
0.5004570337911316,1113.8294121493986,scroll,2.825709707415118,226.53522757507943,0.6502223934069432,-0.8814249061673531,1.4041659401003963,25.03978219611433,"bill,home,offers",3.517844438533753,home,-303768024939284139,0,user_021,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",9.41426286061391,0,19.017667082859514,781.36,2025-02-04 22:40:27
0.5458886075275751,1742.0332190730635,swipe,2.855071539677702,173.79787487865093,-0.7554608013928819,2.2331159171321766,-0.6929570045312151,35.13043720480002,"home,offers,bill",4.163111562191275,office,2853320367896827313,0,user_043,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",10.747635383656258,0,23.605676812727907,4433.54,2025-04-22 04:24:16
0.4620148441259856,1145.7862893823817,tap,3.9715423804182057,95.0656536498495,-1.2284438312657626,-2.075588009078533,-0.086069692790893,29.24839769864064,"home,profile,transfer",3.152830779568806,travel,-303768024939284139,0,user_015,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",9.173079403968377,0,18.147459507049856,4197.92,2024-12-30 17:14:30
0.4600896961820923,1703.7074855300789,scroll,2.21049993027602,140.95260576626686,0.3286440258048085,-0.5738199139101188,0.7831556560131748,27.15561512401316,"transfer,offers,bill",4.651381110885168,home,2853320367896827313,0,user_038,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",6.17996638219306,0,18.15396399776277,2853.03,2025-02-18 04:33:23
0.4640967608190868,1382.4287390184,scroll,3.730610848766215,115.99736945122132,0.3499237152493925,-0.8953543736592,1.0628536930332164,41.6891387269415,"profile,bill,transfer",3.648903051930279,unknown,-303768024939284139,0,user_025,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",9.036754275399517,0,17.258656025374613,3473.34,2025-02-09 15:10:05
0.5026228693444722,1655.96572815101,long-press,3.124891005056436,197.0555695641766,-0.788047623233008,0.6569290663420881,1.433832838659845,23.1135225536395,"transfer,offers,home",4.652038921588045,home,-303768024939284139,0,user_035,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",5.904999405112175,0,14.414067691464988,1123.05,2025-06-17 14:43:09
0.5425359697230323,1678.3726044321495,swipe,2.3867051658853686,130.28894288948027,0.9945582357416216,-0.7617603706826457,-0.2996960566643142,37.87937904750984,"offers,home,profile",3.449269751639488,office,2853320367896827313,0,user_031,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",8.102562716590288,0,27.581970276267864,1510.37,2025-05-13 06:07:35
0.4849662819778159,1592.6603020468465,scroll,3.166952379024478,141.72312835679477,-1.2244022070472718,0.5665409870816561,-0.6484692000191374,19.21777311497484,"transfer,profile,offers",4.074320966100004,office,-4946583138965503492,0,user_036,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",8.165397235931877,0,19.527706427789987,3975.94,2025-02-18 03:37:07
0.5535840186945294,1559.0449516690485,long-press,2.8205550150822507,149.63927913260434,-0.2395558589370995,0.4891783506377937,-1.1797767493745086,29.853241489421528,"transfer,offers,home",4.59175726807712,travel,-4946583138965503492,0,user_036,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",7.844992726024859,0,13.534292281206762,3032.1,2025-01-08 22:39:20
0.4753283758898337,1684.6325216683906,scroll,5.206604953678462,176.20768246906138,0.0091443457401373,-0.3655392968325427,0.6490867326291062,23.885632316623465,"transfer,offers,home",4.080731105694174,office,2853320367896827313,0,user_001,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",6.461727846037422,0,23.47768878782889,1676.13,2025-06-05 21:17:54
0.5399283336555295,1724.1873024812492,long-press,5.069628586939493,147.97660324334453,1.193611755172588,-0.3423048434491489,0.902091311588268,31.037443989260908,"bill,profile,offers",3.7548269237687166,home,-303768024939284139,0,user_035,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",9.09038020068787,0,16.334835022380055,1155.63,2025-06-11 07:26:41
0.3983823117850807,1235.6888426977898,swipe,3.521092747850587,116.06798293492236,-0.0672774649135345,-1.074661039432863,-0.7823539225019935,34.26582653206596,"offers,bill,profile",4.37226003313247,office,2853320367896827313,0,user_028,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",12.180174278322728,0,19.679059114457512,1989.06,2025-03-27 19:42:17
0.6102425361039076,1630.046301889909,tap,2.51875405139933,123.74724733874932,0.8758373287657037,1.331635429967839,-0.6419969944533351,37.12225247453637,"offers,transfer,bill",4.543396929885665,travel,-303768024939284139,0,user_046,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",5.3750570996984575,0,19.31502255278771,4240.72,2025-04-02 02:01:10
0.4934480796500502,1092.9519518748994,tap,4.232123607333072,182.40207000966493,-1.7009935519387536,-0.4064928766962619,-1.2298693782408143,29.11129839256297,"transfer,profile,offers",4.919266141134812,travel,-4946583138965503492,0,user_004,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",7.471786063581273,0,21.03633664699472,3250.04,2025-06-16 18:08:18
0.4536743372610126,1393.2912748353835,long-press,1.98558593760188,166.461014291847,-0.0825135189113944,-1.7052076077760168,-0.8348299105466731,31.68300713781084,"profile,home,bill",3.56181463882268,office,2853320367896827313,0,user_043,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",8.872411506809678,0,23.23244768862885,2524.55,2025-03-07 17:34:28
0.573322119559429,1218.156840395097,swipe,1.967401765402238,158.07918568687015,1.1494873640103684,-1.574341717731963,0.4076897368371771,32.90499769980846,"profile,home,bill",3.871982244685693,travel,-303768024939284139,0,user_038,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",6.293791688503264,0,11.843620922695273,2866.2,2024-12-25 17:11:04
0.4444800241351989,1613.4111034776206,long-press,2.1668426893463453,222.4437299597589,0.0799933805591433,0.3479061163248855,-0.808419824523387,28.42367577879227,"transfer,profile,home",3.888123215652944,office,-4946583138965503492,0,user_006,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",9.469402012618566,0,17.099733793149785,4253.99,2025-06-15 07:10:49
0.5231861528778557,1266.4998352238572,scroll,3.3596837719528403,210.5341934637909,0.111223334840858,-0.3273255750723957,0.4917396407562205,33.81696539790985,"bill,profile,home",3.9058389767401898,office,2853320367896827313,0,user_047,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",10.727154578309715,0,14.879857045568102,1069.49,2025-04-11 13:24:28
0.5521095288491509,1546.6570082175745,long-press,3.621478579329058,159.42067807458344,-0.0936090233663665,0.0092269929954689,-0.5866945887618727,26.244163901880604,"offers,bill,home",2.909909655111976,home,-4946583138965503492,0,user_041,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",7.917843763054706,0,28.9089945438553,4250.75,2025-03-04 04:01:59
0.5382239110152895,1303.9060930156204,tap,3.78405657052987,157.72724912667584,-0.8214848566236752,-0.1698196855231585,-1.5004677127830175,28.26645233561999,"home,offers,profile",4.711431944898096,home,-4946583138965503492,0,user_022,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",6.427194217576828,0,24.372585370662613,4591.59,2025-03-25 16:23:36
0.5676726823810602,1769.3143325220592,long-press,4.943670319166238,158.74136954447837,0.0321850870368397,0.8728170831783344,0.7320809514330224,28.4546688163087,"bill,transfer,offers",3.8385980111878726,home,2853320367896827313,0,user_029,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",8.40540413427051,0,24.34577296248448,640.18,2025-01-31 02:12:47
0.5026228693444722,1655.96572815101,long-press,3.124891005056436,197.0555695641766,-0.788047623233008,0.6569290663420881,1.433832838659845,23.1135225536395,"transfer,offers,home",4.652038921588045,home,-303768024939284139,0,user_035,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",5.904999405112175,0,14.414067691464988,2083.43,2025-06-15 02:17:53
0.7501863234437435,625.0561919646093,swipe,0.9655056665274796,24.065506206822626,-0.2535669270513682,-5.630980186353258,4.619236672243332,78.30659436948228,"home,profile,offers",0.3895932189462884,home,5103177649080343713,1,user_023,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",13.908479524317546,0,160.15451530385073,37644.73,2025-01-12 00:40:35
0.4833269653409114,1803.99040118286,tap,1.3642001512651944,172.79361710859231,-0.8395275580176573,1.3722713166079914,0.1420444788305452,26.63547333995299,"bill,transfer,offers",4.73264118769584,unknown,2853320367896827313,0,user_031,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",2.965486950781324,0,19.38645533202138,1410.83,2025-01-03 16:21:04
0.5203962508757143,1475.0048427283468,long-press,0.6674804292237915,150.50672148727452,-1.4414820616097774,-0.2094525656490756,-1.4045642570696415,22.917511824602663,"transfer,profile,offers",4.17278922706074,office,2853320367896827313,0,user_008,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",5.149966186338042,0,22.853064986097657,3945.4,2025-02-06 19:07:16
0.5409884034737744,1842.0500782234628,scroll,3.0095997934268377,173.37901418196708,-1.006287753837945,0.2015839606403626,1.1054124052149823,34.53212293700521,"home,offers,profile",3.613396629331174,home,2853320367896827313,0,user_046,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",8.404503109178556,0,23.530394569075657,2546.02,2025-01-17 04:54:10
0.4953369667229118,1418.9977857098604,tap,3.629421676815301,139.4063945999266,0.0308494927569391,-0.6833810365201296,1.108674419955724,37.1163246053283,"profile,offers,bill",3.3187590289612463,travel,2853320367896827313,0,user_049,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",7.46409453914122,0,21.26284422998312,2016.86,2025-02-05 18:54:55
0.5398131399763457,1533.2633018750248,tap,4.470885889088158,133.67822345943506,0.7837769056550118,0.77857289727785,-0.301421489244918,27.851403054504168,"transfer,offers,home",4.688345846555245,travel,-4946583138965503492,0,user_048,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",7.087836036634699,0,31.35724872711398,2044.31,2025-05-23 23:56:14
0.522676715075699,1451.1686729418702,swipe,4.464087168288358,185.6841146677392,-1.2276078151369925,0.597400069849858,0.7011727423108983,28.51218248320004,"profile,bill,home",4.450409226583545,office,2853320367896827313,0,user_005,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",7.861445161604926,0,22.757381376197618,3304.34,2025-03-08 10:38:52
0.5398131399763457,1533.2633018750248,tap,4.470885889088158,133.67822345943506,0.7837769056550118,0.77857289727785,-0.301421489244918,27.851403054504168,"transfer,offers,home",4.688345846555245,travel,-4946583138965503492,0,user_048,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",7.087836036634699,0,31.35724872711398,2044.31,2025-05-23 23:56:14
0.6022827273838577,1606.068580334116,scroll,3.804492201680145,118.27455989119706,0.6233423006748285,-0.1165713464533286,0.2141689411317498,25.11689842068222,"transfer,profile,bill",3.656941387393635,travel,2853320367896827313,0,user_036,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",6.057415490418485,0,15.680585197051167,2097.26,2025-02-08 16:42:27
0.4704302635080976,1811.0397068294683,scroll,2.385467684991938,97.823845434816,1.1067104242873174,-2.2746210312062,-0.2041297688727161,45.58840564604024,"home,transfer,offers",3.603263777519009,office,-4946583138965503492,0,user_029,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",12.617941203525252,0,11.8476337814243,1644.31,2025-01-16 08:10:34
0.3199457447770241,1359.74208584169,swipe,2.6241851753537064,165.98349627967872,-0.8055266825105205,-0.2151138001704899,1.542276627661302,34.971757599077115,"transfer,offers,profile",4.315143749607418,travel,-303768024939284139,0,user_031,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",10.98934614490297,0,14.34898137663038,2074.93,2025-02-11 20:20:20
0.5019295970113516,1791.1237380162231,long-press,5.299271575019,172.37403753181212,0.5934291731936091,-0.8537365346849118,0.3592094004578409,32.78410420387499,"bill,home,profile",3.3045186378021456,office,-4946583138965503492,0,user_006,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",5.474708294802937,0,26.907270393452432,4292.82,2024-12-24 00:27:50
0.4278399603107103,1627.6373997697146,tap,5.244311114743111,169.90793605682288,0.2047978772819172,0.4091409227759939,1.4148406628255548,25.629003649929253,"profile,bill,offers",3.422532480037481,travel,-303768024939284139,0,user_035,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",8.963520123810909,0,22.765200429261792,1231.67,2025-05-26 16:28:45
0.4584346934179857,1540.7810702689808,long-press,4.062839996321604,145.54958463576537,-1.754797885371245,1.0100690205936125,0.7471412320266032,31.14386690012341,"offers,profile,bill",3.677854045742529,travel,-4946583138965503492,0,user_039,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",8.692723977827978,0,14.228186658835078,4029.07,2025-04-06 07:31:21
0.4115456133982071,1592.6193861327552,scroll,3.009173520085951,196.00502522940928,-0.3950218644383685,-0.4518919692228427,1.5330688258513046,29.672730107889144,"offers,transfer,bill",4.675002864991309,home,2853320367896827313,0,user_044,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",9.48810232307751,0,15.272465600286344,4530.24,2025-01-15 21:30:32
0.544502886623773,1378.5477171827831,tap,3.29979874569963,191.9768385021348,1.5391423458106503,1.5723982102703271,-0.2821257769339113,36.15351452492235,"profile,home,offers",2.5978961482949665,office,2853320367896827313,0,user_028,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",9.282675663066131,0,21.7922680910481,4955.34,2025-05-22 10:19:23
0.4353091317466053,1680.201064840423,scroll,4.9685022718854,161.4517423454048,-0.1374505569559773,0.2462818129724983,-0.4405635339398941,19.81965900762104,"home,offers,profile",3.3562938888490783,travel,2853320367896827313,0,user_037,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",7.4262334440295295,0,19.30301399668383,4804.4,2025-01-23 18:27:45
0.4534499144183779,1508.6061946642562,tap,4.186857911012256,88.04091674878168,2.121631307330204,-0.2831518848798757,-2.025039913676173,30.79046949288393,"bill,transfer,profile",4.314246733775774,travel,-303768024939284139,0,user_029,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",8.190496773865782,0,20.426047248169507,1058.2,2025-01-22 02:00:51
0.5151481153749365,1479.0897222862948,swipe,2.1057022497955824,165.40564107764206,1.9222245602694528,0.4092125786065467,-0.425924599317566,22.85966411947277,"transfer,profile,bill",4.206030237537156,home,-4946583138965503492,0,user_047,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",6.561084529141013,0,21.062870153161075,4311.29,2025-01-04 06:10:03
0.4655444101139105,1593.5380207717772,scroll,4.810605912813463,185.1330591500868,-1.2565653359454354,1.2892030514068733,-0.3181585016179288,33.00366507572796,"home,transfer,offers",3.8498292549079,office,2853320367896827313,0,user_032,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",10.619026114301292,0,17.64437674091061,3130.74,2025-06-05 09:29:52
0.5611927959271297,1567.591110829005,long-press,2.9077591551871853,179.2714013300775,0.0007555074545955,0.685857818608419,-2.1537305737914614,32.23490858504926,"home,offers,bill",4.545937053307532,office,-4946583138965503492,0,user_025,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",4.884680296262182,0,31.09390116724067,4408.36,2025-03-30 05:02:52
0.5303757163574753,1311.1262444913896,swipe,3.82324576290898,187.476053024626,0.4914045670194975,-1.0307175028015232,-0.0497665096490848,31.874889691698545,"profile,bill,offers",3.1894104726472707,travel,2853320367896827313,0,user_004,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",7.15094853262256,0,20.88410436069699,1312.96,2025-04-21 18:17:45
0.5448249835100083,951.9147155930136,swipe,4.687427151682,165.63689971933624,1.316176081530022,-0.1985691868809604,-2.061405424022905,32.15181320753249,"bill,profile,home",4.512227815354575,office,-4946583138965503492,0,user_041,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",9.229729382967845,0,22.25612659659254,4950.62,2025-06-04 01:48:05
0.4684875352497782,1672.8496769397273,long-press,0.7924561446188227,128.40031400334183,-0.9240628073410654,-1.2535060123717616,-0.2149548380789511,31.92874984090848,"profile,offers,transfer",4.092614430268722,office,2853320367896827313,0,user_027,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",9.458438716303418,0,19.77243877349379,2672.77,2025-04-12 21:51:25
0.5682070214986922,1525.0449005295814,scroll,3.070594458874747,153.66892509096851,0.5432980290363879,0.0488600703257043,0.0405916912038823,26.490041560966223,"offers,bill,transfer",3.894690184612099,travel,2853320367896827313,0,user_005,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",7.326432732764604,0,18.85304627965986,767.51,2025-01-15 08:32:16
0.4913464087858065,1503.1158095162934,scroll,2.4037249131047984,106.79847352217118,1.5945050632249722,-0.8469613483183278,-0.9913923494563072,19.233049431981428,"bill,offers,transfer",3.893321206346456,office,-4946583138965503492,0,user_005,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",6.454130676447849,0,21.702946082002484,729.07,2025-04-07 17:55:48
0.5103771147444371,1230.642867576913,long-press,5.347866995702103,185.7158893115303,-0.2006852183753297,-0.4046958568633263,1.029604361419693,39.91235225084464,"profile,transfer,offers",4.734403864715346,unknown,-4946583138965503492,0,user_038,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",7.153931332116068,1,15.516788863423958,525.07,2025-05-02 01:08:12
0.4165700370560902,1711.7457059767758,long-press,3.3271982626035355,173.15760464510026,0.4413071516992458,-0.7331561971099966,0.2289963924593402,20.710492743008565,"bill,profile,offers",4.513355378401674,unknown,-4946583138965503492,0,user_013,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",4.595418276647159,0,23.09855722983068,2650.65,2025-01-14 06:05:27
0.488826374738153,1291.0327372193858,swipe,5.283922595201769,200.44477372254045,-0.8838688951407293,0.147298000389084,-0.6804940477640476,33.07472319515689,"bill,home,transfer",4.55110236552116,travel,-4946583138965503492,0,user_027,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",9.96814395260418,0,17.91902797557373,4673.02,2025-01-19 13:47:33
0.4495457328567446,1183.3411572926225,long-press,4.273700416833682,133.85575015011122,-1.346678097361346,-0.8805912660471066,-1.1305523046815669,30.67214441314011,"transfer,home,bill",4.78806786147172,unknown,-303768024939284139,0,user_001,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",9.362591517515396,0,22.19750615310113,9740.96,2025-05-31 11:03:17
0.5089535265728597,1550.8852914853442,tap,2.8782306471667987,125.94272386650128,-2.4549735412739464,-0.2280280297848791,1.4388263794542226,25.54872789975673,"home,profile,offers",3.8444432902122,unknown,2853320367896827313,0,user_021,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",8.562965821011362,0,16.267108267298806,2652.78,2025-05-04 18:33:20
0.5298379323150925,1095.269204397567,long-press,3.700451504340317,140.42490256192218,-1.2737174007254497,0.3350212958021024,-0.4917378487907272,27.57232980680251,"transfer,profile,offers",3.8646321404639337,office,-4946583138965503492,0,user_018,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",8.440744932234571,0,21.246542978208645,2232.42,2025-04-24 14:39:11
0.441550954489375,1137.6720305763226,tap,4.21841169777663,156.6906090888649,0.0104879826738754,-1.40005653716338,1.6399566818286606,27.483216309752635,"home,profile,transfer",3.629513276650572,unknown,-4946583138965503492,0,user_049,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",5.462311805514297,0,16.929387174958418,2502.45,2025-02-04 18:21:33
0.4651415842591882,1230.071253027499,tap,3.3200913691984746,142.04220650640687,0.6607238244589877,0.2340613108943133,-0.2963302826486849,30.45306800862388,"bill,offers,home",4.441674590411544,travel,-4946583138965503492,0,user_048,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",10.105873708926072,0,22.17987694750023,2587.72,2025-04-08 12:46:09
0.4533446961406445,1300.6136747195746,long-press,4.188205306452883,136.6917950937784,-0.8538230875043771,-0.6431833420270304,0.6989530717174212,26.854810693981943,"transfer,bill,offers",3.326674644224878,office,2853320367896827313,0,user_029,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",6.831718929503355,0,23.88703676382256,2751.61,2025-01-10 14:28:57
0.5691002302085971,1681.024391991312,scroll,2.8960956275154714,159.13347359612558,0.2572074909801068,0.0239318144658369,0.8719139888123928,37.18678164166764,"offers,home,bill",4.775463437072276,travel,-303768024939284139,0,user_001,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",9.347172829357312,0,22.87602508053283,1878.3,2025-02-16 02:50:04
0.5520028945396694,1296.226008586653,swipe,3.2722290208763654,121.7995220362874,-0.3861127760861416,1.0152208918143053,0.1079839207252288,43.03429581574885,"home,offers,bill",4.1197603890698895,home,2853320367896827313,0,user_031,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",11.8465397715632,0,13.791197122591878,2450.89,2025-05-26 15:56:24
0.5268545416530572,1510.3252753422416,swipe,3.294272409172027,130.4994999398864,-0.662130845467599,-0.5978083864853595,0.3388146008107369,25.029099537991065,"bill,offers,home",4.710657112303417,office,-4946583138965503492,0,user_009,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",5.809322517662297,0,34.745472126543625,1844.32,2025-02-26 19:58:01
0.4127279685039531,1581.193099836604,scroll,2.9995031501552143,178.18586916490256,-1.7234044207138597,0.5982508136813659,0.3315999542790611,31.81258112640884,"home,transfer,bill",3.582115683527085,home,-303768024939284139,0,user_046,"Contextual Pattern, Device Handling, Navigation Pattern, Touch, Typing",6.135672982244072,0,27.95291036308925,3405.8,2025-03-13 18:32:30
